Indicador1,sexo,Ano,Numerador1,Denominador,Valor1
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Masculino,2024,37,8.131,"0,46"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2005,,,
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2006,,,
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2007,,,
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2008,,,
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2009,2,7.045,"0,03"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2010,6,6.134,"0,10"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2011,1,4.684,"0,02"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2012,7,8.763,"0,08"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2013,16,13.613,"0,12"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2014,14,14.626,"0,10"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2015,28,14.790,"0,19"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2016,22,10.949,"0,20"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2017,25,18.556,"0,13"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2018,40,21.452,"0,19"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2019,30,23.590,"0,13"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2020,18,13.221,"0,14"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2021,20,15.154,"0,13"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2022,37,15.478,"0,24"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2023,46,18.455,"0,25"
Porcentaje de personas atendidas por Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas,Total,2024,42,19.489,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2005,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2006,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2007,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2008,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2009,7,4.178,"0,17"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2010,5,3.771,"0,13"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2011,6,2.825,"0,21"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2012,12,5.504,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2013,17,8.314,"0,20"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2014,22,8.842,"0,25"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2015,21,8.948,"0,23"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2016,25,6.611,"0,38"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2017,20,10.891,"0,18"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2018,28,12.510,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2019,26,14.072,"0,18"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2020,14,8.238,"0,17"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2021,23,9.374,"0,25"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2022,21,9.427,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2023,24,10.708,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Femenino,2024,25,11.292,"0,22"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2005,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2006,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2007,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2008,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2009,3,2.865,"0,10"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2010,13,2.357,"0,55"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2011,8,1.855,"0,43"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2012,15,3.257,"0,46"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2013,28,5.294,"0,53"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2014,36,5.779,"0,62"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2015,30,5.837,"0,51"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2016,36,4.201,"0,86"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2017,44,7.258,"0,61"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2018,49,8.857,"0,55"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2019,55,9.511,"0,58"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2020,28,4.969,"0,56"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2021,27,5.706,"0,47"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2022,25,5.961,"0,42"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2023,35,7.694,"0,45"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Masculino,2024,38,8.131,"0,47"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2005,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2006,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2007,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2008,,,
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2009,10,7.045,"0,14"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2010,18,6.134,"0,29"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2011,14,4.684,"0,30"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2012,27,8.763,"0,31"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2013,45,13.613,"0,33"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2014,58,14.626,"0,40"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2015,51,14.790,"0,34"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2016,61,10.949,"0,56"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2017,64,18.556,"0,34"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2018,77,21.452,"0,36"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2019,81,23.590,"0,34"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2020,42,13.221,"0,32"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2021,51,15.154,"0,34"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2022,46,15.478,"0,30"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2023,59,18.455,"0,32"
"Porcentaje de personas atendidas por Esquizofrenia, trastornos esquizotípicos y trastornos delirantes",Total,2024,63,19.489,"0,32"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2005,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2006,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2007,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2008,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2009,69,4.178,"1,65"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2010,51,3.771,"1,35"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2011,55,2.825,"1,95"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2012,85,5.504,"1,54"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2013,228,8.314,"2,74"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2014,262,8.842,"2,96"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2015,275,8.948,"3,07"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2016,207,6.611,"3,13"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2017,290,10.891,"2,66"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2018,395,12.510,"3,16"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2019,344,14.072,"2,44"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2020,202,8.238,"2,45"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2021,263,9.374,"2,81"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2022,268,9.427,"2,84"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2023,270,10.708,"2,52"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Femenino,2024,224,11.292,"1,98"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2005,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2006,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2007,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2008,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2009,25,2.865,"0,87"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2010,46,2.357,"1,95"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2011,37,1.855,"1,99"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2012,59,3.257,"1,81"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2013,113,5.294,"2,13"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2014,121,5.779,"2,09"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2015,145,5.837,"2,48"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2016,110,4.201,"2,62"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2017,157,7.258,"2,16"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2018,225,8.857,"2,54"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2019,163,9.511,"1,71"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2020,106,4.969,"2,13"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2021,125,5.706,"2,19"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2022,115,5.961,"1,93"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2023,142,7.694,"1,85"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Masculino,2024,147,8.131,"1,81"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2005,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2006,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2007,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2008,,,
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2009,94,7.045,"1,33"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2010,97,6.134,"1,58"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2011,92,4.684,"1,96"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2012,144,8.763,"1,64"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2013,341,13.613,"2,51"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2014,383,14.626,"2,62"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2015,421,14.790,"2,85"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2016,321,10.949,"2,93"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2017,449,18.556,"2,42"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2018,620,21.452,"2,89"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2019,507,23.590,"2,15"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2020,308,13.221,"2,33"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2021,388,15.154,"2,56"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2022,388,15.478,"2,51"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2023,413,18.455,"2,24"
Porcentaje de personas atendidas por Trastornos del humor [afectivos] ,Total,2024,372,19.489,"1,91"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2005,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2006,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2007,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2008,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2009,70,4.178,"1,68"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2010,50,3.771,"1,33"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2011,67,2.825,"2,37"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2012,72,5.504,"1,31"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2013,195,8.314,"2,35"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2014,274,8.842,"3,10"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2015,268,8.948,"3,00"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2016,136,6.611,"2,06"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2017,273,10.891,"2,51"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2018,295,12.510,"2,36"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2019,347,14.072,"2,47"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2020,185,8.238,"2,25"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2021,278,9.374,"2,97"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2022,314,9.427,"3,33"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2023,274,10.708,"2,56"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Femenino,2024,282,11.292,"2,50"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2005,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2006,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2007,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2008,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2009,23,2.865,"0,80"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2010,14,2.357,"0,59"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2011,24,1.855,"1,29"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2012,32,3.257,"0,98"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2013,69,5.294,"1,30"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2014,76,5.779,"1,32"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2015,87,5.837,"1,49"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2016,54,4.201,"1,29"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2017,89,7.258,"1,23"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2018,121,8.857,"1,37"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2019,102,9.511,"1,07"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2020,75,4.969,"1,51"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2021,87,5.706,"1,52"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2022,93,5.961,"1,56"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2023,104,7.694,"1,35"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Masculino,2024,122,8.131,"1,50"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2005,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2006,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2007,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2008,,,
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2009,93,7.045,"1,32"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2010,64,6.134,"1,04"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2011,91,4.684,"1,94"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2012,104,8.763,"1,19"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2013,264,13.613,"1,94"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2014,350,14.626,"2,39"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2015,355,14.790,"2,40"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2016,192,10.949,"1,75"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2017,369,18.556,"1,99"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2018,418,21.452,"1,95"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2019,449,23.590,"1,90"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2020,260,13.221,"1,97"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2021,367,15.154,"2,42"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2022,407,15.478,"2,63"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2023,378,18.455,"2,05"
"Porcentaje de personas atendidas por Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos",Total,2024,405,19.489,"2,08"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2005,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2006,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2007,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2008,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2009,8,4.178,"0,19"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2010,9,3.771,"0,24"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2011,5,2.825,"0,18"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2012,10,5.504,"0,18"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2013,15,8.314,"0,18"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2014,19,8.842,"0,21"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2015,21,8.948,"0,23"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2016,8,6.611,"0,12"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2017,29,10.891,"0,27"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2018,36,12.510,"0,29"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2019,31,14.072,"0,22"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2020,7,8.238,"0,09"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2021,17,9.374,"0,18"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2022,14,9.427,"0,15"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2023,18,10.708,"0,17"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Femenino,2024,15,11.292,"0,13"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2005,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2006,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2007,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2008,,,
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2009,3,2.865,"0,10"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2010,4,2.357,"0,17"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2011,4,1.855,"0,22"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2012,2,3.257,"0,06"
Porcentaje de personas atendidas por Síndromes del comportamiento asociados con alteraciones fisiológicas y factores físicos,Masculino,2013,12,5.294,"0,23"
