Municipio,Indicador11,Año,Sexo,Grupo_Etareo,Valor
Argelia,Porcentaje de personas atendidas por demencia,2018,Total,De 80 años o más,1.54
Argelia,Porcentaje de personas atendidas por demencia,2019,Total,De 80 años o más,0.5
Argelia,Porcentaje de personas atendidas por demencia,2020,Total,De 80 años o más,0
Argelia,Porcentaje de personas atendidas por demencia,2021,Total,De 80 años o más,0
Argelia,Porcentaje de personas atendidas por demencia,2022,Total,De 80 años o más,2.21
Argelia,Porcentaje de personas atendidas por demencia,2023,Total,De 80 años o más,2.79
Argelia,Porcentaje de personas atendidas por demencia,2024,Total,De 80 años o más,0.54
Argelia,Porcentaje de personas atendidas por demencia,2009,Total,TOTAL,0.02
Argelia,Porcentaje de personas atendidas por demencia,2010,Total,TOTAL,0
Argelia,Porcentaje de personas atendidas por demencia,2011,Total,TOTAL,0.1
Argelia,Porcentaje de personas atendidas por demencia,2012,Total,TOTAL,0.05
Argelia,Porcentaje de personas atendidas por demencia,2013,Total,TOTAL,0.03
Argelia,Porcentaje de personas atendidas por demencia,2014,Total,TOTAL,0.04
Argelia,Porcentaje de personas atendidas por demencia,2015,Total,TOTAL,0.05
Argelia,Porcentaje de personas atendidas por demencia,2016,Total,TOTAL,0.22
Argelia,Porcentaje de personas atendidas por demencia,2017,Total,TOTAL,0.14
Argelia,Porcentaje de personas atendidas por demencia,2018,Total,TOTAL,0.1
Argelia,Porcentaje de personas atendidas por demencia,2019,Total,TOTAL,0.13
Argelia,Porcentaje de personas atendidas por demencia,2020,Total,TOTAL,0.04
Argelia,Porcentaje de personas atendidas por demencia,2021,Total,TOTAL,0.17
Argelia,Porcentaje de personas atendidas por demencia,2022,Total,TOTAL,0.22
Argelia,Porcentaje de personas atendidas por demencia,2023,Total,TOTAL,0.17
Argelia,Porcentaje de personas atendidas por demencia,2024,Total,TOTAL,0.06
Cocorna,Porcentaje de personas atendidas por demencia,2009,Femenino,TOTAL,0.04
Cocorna,Porcentaje de personas atendidas por demencia,2010,Femenino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Femenino,TOTAL,0.03
Cocorna,Porcentaje de personas atendidas por demencia,2012,Femenino,TOTAL,0.02
Cocorna,Porcentaje de personas atendidas por demencia,2013,Femenino,TOTAL,0.02
Cocorna,Porcentaje de personas atendidas por demencia,2014,Femenino,TOTAL,0.07
Cocorna,Porcentaje de personas atendidas por demencia,2015,Femenino,TOTAL,0.09
Cocorna,Porcentaje de personas atendidas por demencia,2016,Femenino,TOTAL,0.11
Cocorna,Porcentaje de personas atendidas por demencia,2017,Femenino,TOTAL,0.11
Cocorna,Porcentaje de personas atendidas por demencia,2018,Femenino,TOTAL,0.09
Cocorna,Porcentaje de personas atendidas por demencia,2019,Femenino,TOTAL,0.12
Cocorna,Porcentaje de personas atendidas por demencia,2020,Femenino,TOTAL,0.11
Cocorna,Porcentaje de personas atendidas por demencia,2021,Femenino,TOTAL,0.11
Cocorna,Porcentaje de personas atendidas por demencia,2022,Femenino,TOTAL,0.22
Cocorna,Porcentaje de personas atendidas por demencia,2023,Femenino,TOTAL,0.13
Cocorna,Porcentaje de personas atendidas por demencia,2024,Femenino,TOTAL,0.23
Cocorna,Porcentaje de personas atendidas por demencia,2009,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Masculino,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Masculino,TOTAL,0.07
Cocorna,Porcentaje de personas atendidas por demencia,2016,Masculino,TOTAL,0.04
Cocorna,Porcentaje de personas atendidas por demencia,2017,Masculino,TOTAL,0.07
Cocorna,Porcentaje de personas atendidas por demencia,2018,Masculino,TOTAL,0.13
Cocorna,Porcentaje de personas atendidas por demencia,2019,Masculino,TOTAL,0.21
Cocorna,Porcentaje de personas atendidas por demencia,2020,Masculino,TOTAL,0.31
Cocorna,Porcentaje de personas atendidas por demencia,2021,Masculino,TOTAL,0.27
Cocorna,Porcentaje de personas atendidas por demencia,2022,Masculino,TOTAL,0.18
Cocorna,Porcentaje de personas atendidas por demencia,2023,Masculino,TOTAL,0.16
Cocorna,Porcentaje de personas atendidas por demencia,2024,Masculino,TOTAL,0.18
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 0 a 04 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 0 a 04 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 05 a 09 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 05 a 09 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 10 a 14 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 10 a 14 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 15 a 19 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 15 a 19 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 20 a 24 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 20 a 24 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 25 a 29 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 25 a 29 años,0.14
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 25 a 29 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 30 a 34 años,0.16
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 30 a 34 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 30 a 34 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 35 a 39 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 35 a 39 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 40 a 44 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 40 a 44 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 45 a 49 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 45 a 49 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 45 a 49 años,0.17
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 50 a 54 años,0.2
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 50 a 54 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 50 a 54 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 55 a 59 años,0.23
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 55 a 59 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 55 a 59 años,0.31
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 55 a 59 años,NA
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 55 a 59 años,0.26
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 55 a 59 años,0.31
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 60 a 64 años,0.16
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 60 a 64 años,0.23
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 60 a 64 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 60 a 64 años,0.29
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 65 a 69 años,0.26
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 65 a 69 años,0.3
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 65 a 69 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 70 a 74 años,0.36
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 70 a 74 años,0.31
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 70 a 74 años,0.55
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 70 a 74 años,0.77
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 70 a 74 años,0.66
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 70 a 74 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 70 a 74 años,0.31
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 70 a 74 años,0.33
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 70 a 74 años,0.2
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 75 a 79 años,0
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 75 a 79 años,1.19
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 75 a 79 años,1.59
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 75 a 79 años,0.4
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 75 a 79 años,1.85
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 75 a 79 años,1.32
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 75 a 79 años,2.82
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 75 a 79 años,1.43
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 75 a 79 años,2.34
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 75 a 79 años,0.24
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 75 a 79 años,1.62
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,De 80 años o más,0.82
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,De 80 años o más,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,De 80 años o más,0.5
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,De 80 años o más,0.5
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,De 80 años o más,0
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,De 80 años o más,1.15
Cocorna,Porcentaje de personas atendidas por demencia,2015,Total,De 80 años o más,0.74
Cocorna,Porcentaje de personas atendidas por demencia,2016,Total,De 80 años o más,0.38
Cocorna,Porcentaje de personas atendidas por demencia,2017,Total,De 80 años o más,1.3
Cocorna,Porcentaje de personas atendidas por demencia,2018,Total,De 80 años o más,0.86
Cocorna,Porcentaje de personas atendidas por demencia,2019,Total,De 80 años o más,1.76
Cocorna,Porcentaje de personas atendidas por demencia,2020,Total,De 80 años o más,1.11
Cocorna,Porcentaje de personas atendidas por demencia,2021,Total,De 80 años o más,2.08
Cocorna,Porcentaje de personas atendidas por demencia,2022,Total,De 80 años o más,1.31
Cocorna,Porcentaje de personas atendidas por demencia,2023,Total,De 80 años o más,1.3
Cocorna,Porcentaje de personas atendidas por demencia,2024,Total,De 80 años o más,2.34
Cocorna,Porcentaje de personas atendidas por demencia,2009,Total,TOTAL,0.03
Cocorna,Porcentaje de personas atendidas por demencia,2010,Total,TOTAL,0
Cocorna,Porcentaje de personas atendidas por demencia,2011,Total,TOTAL,0.02
Cocorna,Porcentaje de personas atendidas por demencia,2012,Total,TOTAL,0.01
Cocorna,Porcentaje de personas atendidas por demencia,2013,Total,TOTAL,0.01
Cocorna,Porcentaje de personas atendidas por demencia,2014,Total,TOTAL,0.04
